Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:51:02 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:04:49 AM     all      6.14      0.00      0.31      1.44      0.00     92.04
09:04:50 AM     all      8.70      0.00      0.19      0.31      0.00     90.80
09:04:51 AM     all      8.80      0.00      0.62      0.00      0.00     90.52
09:04:52 AM     all      6.20      0.00      0.19      0.44      0.00     93.18
09:04:53 AM     all      1.19      0.00      9.07      2.75      0.00     86.99
09:04:54 AM     all      6.30      0.00      1.19      2.00      0.00     90.51
09:04:55 AM     all      2.94      0.00      0.56      7.06      0.00     89.44
09:04:56 AM     all      6.27      0.00      0.38      5.95      0.00     87.41
09:04:57 AM     all      6.24      0.00      1.31      2.93      0.00     89.51
09:04:58 AM     all      3.32      0.00      0.00      0.06      0.00     96.56
09:04:59 AM     all      0.69      0.00      0.38      0.00      0.00     98.94
09:05:00 AM     all      0.81      0.00      0.44      0.00      0.00     98.75
09:05:01 AM     all      0.81      0.00      0.31      0.00      0.00     98.87
09:05:02 AM     all      1.00      0.00      1.00      0.00      0.00     97.94
09:05:03 AM     all      0.63      0.00      0.25      0.00      0.00     99.12
09:05:04 AM     all      0.37      0.00      0.25      0.00      0.00     99.38
09:05:05 AM     all      0.50      0.00      0.31      0.81      0.00     98.37
09:05:06 AM     all      0.81      0.00      0.31      0.00      0.00     98.81
09:05:07 AM     all      0.69      0.00      0.38      0.00      0.00     98.94
09:05:08 AM     all      0.63      0.00      0.38      0.00      0.00     99.00
09:05:09 AM     all      0.75      0.00      0.25      0.00      0.00     99.00
09:05:10 AM     all      0.56      0.00      0.50      0.13      0.00     98.69
09:05:11 AM     all      0.75      0.00      0.56      0.00      0.00     98.69
09:05:12 AM     all      0.44      0.00      0.25      0.00      0.00     99.31
09:05:13 AM     all      2.19      0.00      0.38      0.19      0.00     97.18
09:05:14 AM     all      1.44      0.00      0.38      0.44      0.00     97.74
09:05:15 AM     all      3.25      0.00      0.50      0.38      0.00     95.88
09:05:16 AM     all      2.94      0.00      0.19      0.56      0.00     96.31
09:05:17 AM     all      4.19      0.00      0.38      0.56      0.00     94.87
09:05:18 AM     all      5.69      0.00      0.06      0.00      0.00     94.25
09:05:19 AM     all      1.00      0.00      0.31      0.94      0.00     97.75
09:05:20 AM     all      0.69      0.00      0.25      0.38      0.00     98.68
09:05:21 AM     all      0.75      0.00      0.31      0.94      0.00     98.00
09:05:22 AM     all      1.00      0.00      0.25      0.56      0.00     98.19
09:05:23 AM     all      4.68      0.00      0.19      0.37      0.00     94.75
09:05:24 AM     all      4.05      0.00      0.56      0.31      0.00     95.08
09:05:25 AM     all      3.57      0.00      0.38      0.44      0.00     95.62
09:05:26 AM     all      5.87      0.00      0.25      0.12      0.00     93.75
09:05:27 AM     all      0.94      0.00      0.13      0.63      0.00     98.31
09:05:28 AM     all      1.19      0.00      0.25      0.63      0.00     97.94
09:05:29 AM     all      0.63      0.00      0.31      0.50      0.00     98.56
09:05:30 AM     all      4.32      0.00      0.38      0.19      0.00     95.12
09:05:31 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:05:32 AM     all      5.51      0.00      0.13      0.13      0.00     94.24
09:05:33 AM     all      4.06      0.00      0.19      0.44      0.00     95.31
09:05:34 AM     all      2.82      0.00      0.31      0.44      0.00     96.43
09:05:35 AM     all      0.19      0.00      0.19      0.56      0.00     99.06
09:05:36 AM     all      0.13      0.00      0.13      0.81      0.00     98.94
09:05:37 AM     all      0.38      0.00      0.19      0.50      0.00     98.94
09:05:38 AM     all      0.13      0.00      0.13      0.88      0.00     98.87
09:05:39 AM     all      4.42      0.00      0.56      0.31      0.00     94.71
09:05:40 AM     all      6.25      0.00      0.06      0.00      0.00     93.62
09:05:41 AM     all      1.75      0.00      0.25      0.00      0.00     98.00
09:05:42 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:05:43 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:05:44 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
09:05:45 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
09:05:46 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:05:47 AM     all      6.20      0.00      0.25      0.00      0.00     93.55
09:05:48 AM     all      6.31      0.00      0.06      0.00      0.00     93.63
09:05:49 AM     all      6.26      0.00      0.00      0.00      0.00     93.74
09:05:50 AM     all      6.18      0.00      0.12      0.00      0.00     93.63
09:05:51 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:05:52 AM     all      6.19      0.00      0.06      0.00      0.00     93.75
09:05:53 AM     all      6.24      0.00      0.06      0.00      0.00     93.70
09:05:54 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:05:55 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:05:56 AM     all      6.25      0.00      0.12      0.00      0.00     93.63
09:05:57 AM     all      6.26      0.00      0.00      0.06      0.00     93.68
09:05:58 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:05:59 AM     all      6.25      0.00      0.06      0.00      0.00     93.68
09:06:00 AM     all      6.31      0.00      0.00      0.00      0.00     93.69
09:06:01 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:06:02 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:06:03 AM     all      6.31      0.00      0.00      0.00      0.00     93.69
09:06:04 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:06:05 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:06:06 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:06:07 AM     all      6.25      0.00      0.06      0.13      0.00     93.56
09:06:08 AM     all      6.25      0.00      0.06      0.00      0.00     93.63
09:06:09 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:06:10 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:06:11 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:06:12 AM     all      6.14      0.00      1.63      0.00      0.00     92.23
09:06:13 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:06:14 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:06:15 AM     all      6.18      0.00      0.06      0.00      0.00     93.69
09:06:16 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:06:17 AM     all      6.13      0.00      0.13      0.19      0.00     93.55
09:06:18 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:06:19 AM     all      4.99      0.00      0.00      0.00      0.00     95.01
09:06:20 AM     all      0.25      0.00      0.12      0.00      0.00     99.63
09:06:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:06:22 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
09:06:23 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:06:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:06:25 AM     all      5.00      0.00      0.50      0.00      0.00     94.50
09:06:26 AM     all      5.19      0.00      0.62      0.00      0.00     94.19
09:06:27 AM     all      1.32      0.00      0.06      0.19      0.00     98.43
09:06:28 AM     all      3.13      0.00      0.50      0.13      0.00     96.24
09:06:29 AM     all      0.94      0.00      0.13      0.25      0.00     98.62
09:06:30 AM     all      1.06      0.00      0.19      0.06      0.00     98.69
09:06:31 AM     all      4.26      0.00      0.56      0.00      0.00     95.17
09:06:32 AM     all      5.13      0.00      1.06      0.00      0.00     93.80
09:06:33 AM     all      5.62      0.00      0.88      0.00      0.00     93.50
09:06:34 AM     all      6.00      0.00      0.25      0.00      0.00     93.75
Average:        all      2.45      0.00      0.47      0.18      0.00     96.90
Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

09:06:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:06:36 AM     all      5.49      0.00      0.87      0.00      0.00     93.63
09:06:37 AM     all      2.44      0.00      0.31      0.00      0.00     97.25
09:06:38 AM     all      0.38      0.00      0.00      0.00      0.00     99.62
09:06:39 AM     all      0.37      0.00      0.25      0.00      0.00     99.38
09:06:40 AM     all      0.12      0.00      0.06      0.12      0.00     99.69
09:06:41 AM     all      0.19      0.00      0.19      0.00      0.00     99.62
09:06:42 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:06:43 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
09:06:44 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
09:06:45 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:06:46 AM     all      0.13      0.00      0.31      0.00      0.00     99.56
09:06:47 AM     all      0.25      0.00      0.44      0.00      0.00     99.31
09:06:48 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
09:06:49 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:06:50 AM     all      0.00      0.00      0.31      0.06      0.00     99.62
09:06:51 AM     all      0.13      0.00      0.31      0.00      0.00     99.56
09:06:52 AM     all      0.19      0.00      0.44      0.00      0.00     99.38
09:06:53 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
09:06:54 AM     all      0.25      0.00      0.44      0.00      0.00     99.31
09:06:55 AM     all      0.12      0.00      0.56      0.06      0.00     99.25
09:06:56 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:06:57 AM     all      0.31      0.00      0.38      0.00      0.00     99.31
09:06:58 AM     all      0.25      0.00      0.44      0.00      0.00     99.31
09:06:59 AM     all      0.19      0.00      0.62      0.00      0.00     99.19
09:07:00 AM     all      0.06      0.00      0.38      0.06      0.00     99.50
09:07:01 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
09:07:02 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:07:03 AM     all      0.25      0.00      0.56      0.00      0.00     99.19
09:07:04 AM     all      0.12      0.00      0.75      0.00      0.00     99.13
09:07:05 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:07:06 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
09:07:07 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
09:07:08 AM     all      0.13      0.00      0.69      0.00      0.00     99.19
09:07:09 AM     all      0.12      0.00      0.62      0.00      0.00     99.25
09:07:10 AM     all      0.25      0.00      0.31      0.06      0.00     99.37
09:07:11 AM     all      0.25      0.00      0.38      0.00      0.00     99.38
09:07:12 AM     all      0.12      0.00      0.94      0.81      0.00     98.12
09:07:13 AM     all      0.19      0.00      0.75      0.00      0.00     99.06
09:07:14 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
09:07:15 AM     all      0.37      0.00      0.56      0.06      0.00     99.00
09:07:16 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:07:17 AM     all      0.19      0.00      0.69      0.00      0.00     99.12
09:07:18 AM     all      0.25      0.00      0.69      0.00      0.00     99.06
09:07:19 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
09:07:20 AM     all      0.19      0.00      0.75      0.06      0.00     99.00
09:07:21 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:07:22 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
09:07:23 AM     all      0.25      0.00      0.69      0.00      0.00     99.06
09:07:24 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
09:07:25 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
09:07:26 AM     all      0.06      0.00      0.44      0.00      0.00     99.50
09:07:27 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:07:28 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
09:07:29 AM     all      0.00      0.00      0.50      0.00      0.00     99.50
09:07:30 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:07:31 AM     all      0.12      0.00      0.44      0.00      0.00     99.44
09:07:32 AM     all      0.06      0.00      0.44      0.00      0.00     99.50
09:07:33 AM     all      0.25      0.00      0.75      0.00      0.00     99.00
09:07:34 AM     all      0.13      0.00      0.63      0.00      0.00     99.25
09:07:35 AM     all      0.25      0.00      0.62      0.00      0.00     99.13
09:07:36 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
09:07:37 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:07:38 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
09:07:39 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:07:40 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:07:41 AM     all      0.06      0.00      0.38      0.00      0.00     99.56
09:07:42 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:07:43 AM     all      0.12      0.00      0.87      1.44      0.00     97.56
09:07:44 AM     all      0.25      0.00      0.81      2.56      0.00     96.38
09:07:45 AM     all      0.06      0.00      0.44      0.00      0.00     99.50
09:07:46 AM     all      0.31      0.00      0.50      0.00      0.00     99.19
09:07:47 AM     all      0.06      0.00      0.63      0.00      0.00     99.31
09:07:48 AM     all      0.31      0.00      0.50      0.00      0.00     99.19
09:07:49 AM     all      0.13      0.00      0.69      0.00      0.00     99.19
09:07:50 AM     all      0.25      0.00      0.56      0.00      0.00     99.19
09:07:51 AM     all      0.25      0.00      0.62      0.00      0.00     99.13
09:07:52 AM     all      0.19      0.00      0.38      0.00      0.00     99.44
09:07:53 AM     all      0.06      0.00      0.44      0.00      0.00     99.50
09:07:54 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:07:55 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:07:56 AM     all      0.12      0.00      0.75      0.00      0.00     99.12
09:07:57 AM     all      0.19      0.00      0.44      0.00      0.00     99.37
09:07:58 AM     all      0.19      0.00      0.87      0.00      0.00     98.94
09:07:59 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:08:00 AM     all      0.19      0.00      0.69      0.00      0.00     99.13
09:08:01 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
09:08:02 AM     all      0.19      0.00      0.38      0.00      0.00     99.44
09:08:03 AM     all      0.19      0.00      0.69      0.00      0.00     99.13
09:08:04 AM     all      0.19      0.00      0.62      0.00      0.00     99.19
09:08:05 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:08:06 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:08:07 AM     all      0.00      0.00      0.44      0.00      0.00     99.56
09:08:08 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:08:09 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
09:08:10 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
09:08:11 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:08:12 AM     all      1.57      0.00      0.06      0.00      0.00     98.37
09:08:13 AM     all      6.00      0.00      0.31      0.00      0.00     93.69
09:08:14 AM     all      5.94      0.00      0.31      0.00      0.00     93.75
09:08:15 AM     all      6.05      0.00      0.62      4.06      0.00     89.26
09:08:16 AM     all      6.01      0.00      0.25      0.00      0.00     93.74
09:08:17 AM     all      3.62      0.00      2.62      0.00      0.00     93.75
09:08:18 AM     all      4.12      0.00      2.19      0.00      0.00     93.69
09:08:19 AM     all      3.75      0.00      2.62      0.00      0.00     93.63
09:08:20 AM     all      5.19      0.00      0.81      0.19      0.00     93.81
09:08:21 AM     all      3.88      0.00      2.82      0.00      0.00     93.30
09:08:22 AM     all      6.02      0.00      3.70      0.13      0.00     90.15
09:08:23 AM     all      5.70      0.00      1.38      0.00      0.00     92.92
09:08:24 AM     all      5.67      0.00      0.31      0.00      0.00     94.01
09:08:25 AM     all      6.38      0.00      0.50      0.00      0.00     93.12
09:08:26 AM     all      8.57      0.00      0.63      0.00      0.00     90.74
09:08:27 AM     all     11.58      0.00      0.81      0.13      0.00     87.48
09:08:28 AM     all      8.48      0.00      0.76      0.06      0.00     90.70
09:08:29 AM     all     10.80      0.00      0.75      0.00      0.00     88.45
09:08:30 AM     all      6.48      0.00      1.62      0.00      0.00     91.83
09:08:31 AM     all      5.79      0.00      1.43      0.00      0.00     92.77
09:08:32 AM     all      2.56      0.00      0.06      0.06      0.00     97.31
09:08:33 AM     all      1.31      0.00      0.00      0.00      0.00     98.69
09:08:34 AM     all      8.56      0.00      0.69      0.00      0.00     90.75
09:08:35 AM     all      2.49      0.00      0.19      0.00      0.00     97.32
09:08:36 AM     all      1.74      0.00      0.50      0.00      0.00     97.70
09:08:37 AM     all      1.80      0.00      0.62      0.06      0.00     97.52
09:08:38 AM     all      6.39      0.00      0.31      0.00      0.00     93.23
09:08:39 AM     all      6.25      0.00      0.13      0.00      0.00     93.62
09:08:40 AM     all      6.26      0.00      0.06      0.00      0.00     93.62
09:08:41 AM     all      6.14      0.00      0.19      0.00      0.00     93.68
09:08:42 AM     all      9.57      0.00      0.76      0.00      0.00     89.68
09:08:43 AM     all      8.61      0.00      0.25      0.00      0.00     91.14
09:08:44 AM     all      2.37      0.00      6.86      1.25      0.00     89.53
09:08:45 AM     all      6.25      0.00      0.63      0.00      0.00     93.12
09:08:46 AM     all      6.26      0.00      0.00      0.06      0.00     93.68
09:08:47 AM     all      6.25      0.00      0.69      1.06      0.00     92.00
09:08:48 AM     all      6.00      0.00      2.37      2.87      0.00     88.76
09:08:49 AM     all      2.88      0.00      0.19      1.44      0.00     95.49
09:08:50 AM     all      0.56      0.00      0.25      0.00      0.00     99.18
09:08:51 AM     all      0.44      0.00      0.31      0.00      0.00     99.25
09:08:52 AM     all      0.75      0.00      0.31      0.00      0.00     98.94
09:08:53 AM     all      0.69      0.00      0.94      0.12      0.00     98.25
09:08:54 AM     all      0.69      0.00      0.31      0.19      0.00     98.81
09:08:55 AM     all      0.25      0.00      0.25      0.19      0.00     99.31
09:08:56 AM     all      0.87      0.00      0.37      0.00      0.00     98.75
09:08:57 AM     all      0.75      0.00      0.38      0.00      0.00     98.87
09:08:58 AM     all      0.63      0.00      0.25      0.00      0.00     99.12
09:08:59 AM     all      0.56      0.00      0.38      0.00      0.00     99.06
09:09:00 AM     all      0.94      0.00      0.31      0.00      0.00     98.75
09:09:01 AM     all      0.75      0.00      0.25      0.00      0.00     99.00
09:09:02 AM     all      0.81      0.00      0.50      0.00      0.00     98.69
09:09:03 AM     all      0.38      0.00      0.13      0.13      0.00     99.37
09:09:04 AM     all      2.63      0.00      0.50      0.13      0.00     96.74
09:09:05 AM     all      1.62      0.00      0.19      0.75      0.00     97.44
09:09:06 AM     all      2.88      0.00      0.31      0.63      0.00     96.18
09:09:07 AM     all      4.00      0.00      0.81      0.19      0.00     95.00
09:09:08 AM     all      3.25      0.00      0.25      0.44      0.00     96.07
09:09:09 AM     all      4.50      0.00      0.06      0.38      0.00     95.06
09:09:10 AM     all      0.56      0.00      0.25      0.94      0.00     98.25
09:09:11 AM     all      0.75      0.00      0.13      0.50      0.00     98.62
09:09:12 AM     all      0.69      0.00      0.12      0.62      0.00     98.56
09:09:13 AM     all      2.38      0.00      0.31      0.56      0.00     96.68
09:09:14 AM     all      5.74      0.00      0.12      0.12      0.00     94.01
09:09:15 AM     all      3.20      0.00      0.44      0.31      0.00     95.98
09:09:16 AM     all      4.68      0.00      0.31      0.19      0.00     94.82
09:09:17 AM     all      2.87      0.00      0.50      0.44      0.00     96.19
09:09:18 AM     all      1.57      0.00      0.19      0.63      0.00     97.62
09:09:19 AM     all      0.87      0.00      0.25      0.75      0.00     98.13
09:09:20 AM     all      3.25      0.00      0.44      0.56      0.00     95.76
09:09:21 AM     all      5.50      0.00      0.06      0.12      0.00     94.31
09:09:22 AM     all      5.94      0.00      0.00      0.06      0.00     93.94
09:09:23 AM     all      5.01      0.00      0.31      0.06      0.00     94.61
09:09:24 AM     all      3.13      0.00      0.31      0.38      0.00     96.18
09:09:25 AM     all      0.56      0.00      0.37      0.94      0.00     98.13
09:09:26 AM     all      0.38      0.00      0.06      1.00      0.00     98.56
09:09:27 AM     all      0.13      0.00      0.13      1.44      0.00     98.31
09:09:28 AM     all      0.56      0.00      0.37      1.24      0.00     97.76
09:09:29 AM     all      2.45      0.00      0.06      0.63      0.00     96.87
09:09:30 AM     all      6.38      0.00      0.06      0.00      0.00     93.56
09:09:31 AM     all      2.94      0.00      0.19      0.00      0.00     96.88
09:09:32 AM     all      3.95      0.00      0.63      0.00      0.00     95.42
09:09:33 AM     all      6.32      0.00      0.06      0.00      0.00     93.61
09:09:34 AM     all      5.94      0.00      0.06      0.19      0.00     93.81
09:09:35 AM     all      6.19      0.00      0.06      0.00      0.00     93.75
09:09:36 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:09:37 AM     all      6.26      0.00      0.00      0.00      0.00     93.74
09:09:38 AM     all      6.00      0.00      0.06      0.00      0.00     93.88
09:09:39 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:40 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:41 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:42 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:09:43 AM     all      6.19      0.00      0.00      0.00      0.00     93.75
09:09:44 AM     all      6.18      0.00      0.12      0.06      0.00     93.63
09:09:45 AM     all      6.19      0.00      0.00      0.00      0.00     93.75
09:09:46 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:09:47 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:48 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:49 AM     all      6.20      0.00      0.00      0.06      0.00     93.74
09:09:50 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:51 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:52 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:09:53 AM     all      6.31      0.00      0.00      0.00      0.00     93.69
09:09:54 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:55 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:56 AM     all      6.26      0.00      0.00      0.00      0.00     93.74
09:09:57 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:09:58 AM     all      6.25      0.00      0.19      0.00      0.00     93.50
09:09:59 AM     all      6.25      0.00      0.06      0.00      0.00     93.69
09:10:00 AM     all      6.25      0.00      0.00      0.00      0.00     93.75
09:10:01 AM     all      6.26      0.00      0.00      0.00      0.00     93.74
09:10:02 AM     all      6.19      0.00      0.00      0.06      0.00     93.75
09:10:03 AM     all      6.23      0.00      1.50      0.00      0.00     92.21
09:10:04 AM     all      6.25      0.00      0.12      0.06      0.00     93.56
09:10:05 AM     all      2.75      0.00      0.00      0.00      0.00     97.25
09:10:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:10:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:10:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:10:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:10:10 AM     all      1.62      0.00      0.37      0.00      0.00     98.00
09:10:11 AM     all      5.82      0.00      0.31      0.00      0.00     93.87
09:10:12 AM     all      3.38      0.00      0.31      0.00      0.00     96.25
09:10:13 AM     all      2.14      0.00      0.25      0.00      0.00     97.61
09:10:14 AM     all      1.94      0.00      0.13      0.00      0.00     97.94
09:10:15 AM     all      1.94      0.00      0.31      0.19      0.00     97.56
09:10:16 AM     all      0.94      0.00      0.13      0.00      0.00     98.94
09:10:17 AM     all      5.88      0.00      0.38      0.00      0.00     93.74
09:10:18 AM     all      4.68      0.00      1.75      0.00      0.00     93.58
09:10:19 AM     all      6.00      0.00      0.38      0.00      0.00     93.62
09:10:20 AM     all      4.89      0.00      1.32      0.06      0.00     93.73
Average:        all      2.53      0.00      0.48      0.14      0.00     96.84
Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

09:10:20 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:10:21 AM     all      5.88      0.00      0.38      0.00      0.00     93.75
09:10:22 AM     all      2.38      0.00      0.44      0.00      0.00     97.19
09:10:23 AM     all      0.31      0.00      0.06      0.00      0.00     99.62
09:10:24 AM     all      0.50      0.00      0.12      0.00      0.00     99.38
09:10:25 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
09:10:26 AM     all      0.19      0.00      0.31      0.00      0.00     99.50
09:10:27 AM     all      0.19      0.00      0.50      0.19      0.00     99.12
09:10:28 AM     all      0.19      0.00      0.19      0.00      0.00     99.62
09:10:29 AM     all      0.13      0.00      0.25      0.00      0.00     99.62
09:10:30 AM     all      0.19      0.00      0.62      0.00      0.00     99.19
09:10:31 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:10:32 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
09:10:33 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
09:10:34 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:10:35 AM     all      0.06      0.00      0.38      0.00      0.00     99.56
09:10:36 AM     all      0.13      0.00      0.38      0.00      0.00     99.50
09:10:37 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:10:38 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:10:39 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:10:40 AM     all      0.25      0.00      0.31      0.00      0.00     99.44
09:10:41 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:10:42 AM     all      0.06      0.00      0.62      0.00      0.00     99.31
09:10:43 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
09:10:44 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
09:10:45 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:10:46 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:10:47 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:10:48 AM     all      0.19      0.00      0.50      0.06      0.00     99.25
09:10:49 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
09:10:50 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
09:10:51 AM     all      0.25      0.00      0.56      0.00      0.00     99.19
09:10:52 AM     all      0.25      0.00      0.56      0.00      0.00     99.19
09:10:53 AM     all      0.19      0.00      0.88      0.75      0.00     98.19
09:10:54 AM     all      0.06      0.00      0.56      0.00      0.00     99.37
09:10:55 AM     all      0.12      0.00      0.50      0.00      0.00     99.38
09:10:56 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
09:10:57 AM     all      0.06      0.00      0.63      0.00      0.00     99.31
09:10:58 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:10:59 AM     all      0.13      0.00      0.56      0.00      0.00     99.31
09:11:00 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:11:01 AM     all      0.06      0.00      0.63      0.00      0.00     99.31
09:11:02 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
09:11:03 AM     all      0.19      0.00      0.62      0.00      0.00     99.19
09:11:04 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
09:11:05 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:11:06 AM     all      0.12      0.00      0.44      0.00      0.00     99.44
09:11:07 AM     all      0.19      0.00      0.50      0.00      0.00     99.31
09:11:08 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:11:09 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:11:10 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
09:11:11 AM     all      0.13      0.00      0.31      0.00      0.00     99.56
09:11:12 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:11:13 AM     all      0.13      0.00      0.50      0.00      0.00     99.37
09:11:14 AM     all      0.12      0.00      0.56      0.00      0.00     99.31
09:11:15 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
09:11:16 AM     all      0.19      0.00      0.38      0.00      0.00     99.44
09:11:17 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
09:11:18 AM     all      0.25      0.00      0.50      0.00      0.00     99.25
09:11:19 AM     all      0.25      0.00      0.44      0.00      0.00     99.31
09:11:20 AM     all      0.06      0.00      0.56      0.00      0.00     99.38
