Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:30:54 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:47:37 AM     all      5.68      0.00      1.56      0.75      0.00     92.00
08:47:38 AM     all      6.93      0.00      1.12      0.37      0.00     91.57
08:47:39 AM     all      9.52      0.00      1.69      0.00      0.00     88.79
08:47:40 AM     all      7.12      0.00      0.62      0.00      0.00     92.26
08:47:41 AM     all      7.90      0.00      1.32      0.00      0.00     90.78
08:47:42 AM     all     12.76      0.00      2.42      0.06      0.00     84.76
08:47:43 AM     all      7.12      0.00      1.69      0.87      0.00     90.32
08:47:44 AM     all      2.18      0.00      2.18      3.92      0.00     91.73
08:47:45 AM     all      0.88      0.00      1.95      2.95      0.00     94.22
08:47:46 AM     all      0.13      0.00      0.25      0.00      0.00     99.62
08:47:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:48 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
08:47:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:50 AM     all      0.25      0.00      0.13      0.13      0.00     99.50
Average:        all      2.95      0.00      0.89      0.29      0.00     95.87
Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:47:50 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:47:51 AM     all      0.12      0.00      0.25      0.00      0.00     99.63
08:47:52 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
08:47:53 AM     all      0.25      0.00      0.00      0.00      0.00     99.75
08:47:54 AM     all      0.63      0.00      1.06      0.00      0.00     98.31
08:47:55 AM     all      0.56      0.00      0.88      0.19      0.00     98.37
08:47:56 AM     all      0.69      0.00      0.69      0.00      0.00     98.62
08:47:57 AM     all      0.62      0.00      0.94      0.00      0.00     98.44
08:47:58 AM     all      0.50      0.00      0.75      0.00      0.00     98.75
08:47:59 AM     all      0.56      0.00      0.75      0.00      0.00     98.68
08:48:00 AM     all      0.62      0.00      0.88      0.00      0.00     98.50
08:48:01 AM     all      0.56      0.00      0.81      0.00      0.00     98.62
08:48:02 AM     all      0.50      0.00      0.44      0.00      0.00     99.06
08:48:03 AM     all      0.63      0.00      0.69      0.00      0.00     98.68
08:48:04 AM     all      0.87      0.00      0.69      0.00      0.00     98.44
08:48:05 AM     all      0.63      0.00      0.69      0.06      0.00     98.62
08:48:06 AM     all      0.56      0.00      0.94      0.00      0.00     98.50
08:48:07 AM     all      8.29      0.00      0.93      0.00      0.00     90.78
08:48:08 AM     all      9.29      0.00      1.63      0.00      0.00     89.08
08:48:09 AM     all      9.56      0.00      1.75      0.06      0.00     88.63
08:48:10 AM     all      5.68      0.00      1.75      0.50      0.00     92.07
08:48:11 AM     all      6.93      0.00      1.06      0.37      0.00     91.63
08:48:12 AM     all      8.19      0.00      1.33      0.00      0.00     90.48
08:48:13 AM     all      6.63      0.00      1.00      0.00      0.00     92.37
08:48:14 AM     all      9.23      0.00      1.26      0.00      0.00     89.51
08:48:15 AM     all     10.80      0.00      2.12      0.19      0.00     86.89
08:48:16 AM     all      6.58      0.00      2.11      1.12      0.00     90.19
08:48:17 AM     all      1.63      0.00      1.50      0.75      0.00     96.12
08:48:18 AM     all      1.38      0.00      1.44      0.88      0.00     96.30
08:48:19 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
08:48:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:48:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:48:22 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
08:48:23 AM     all      0.13      0.00      0.31      0.19      0.00     99.37
Average:        all      2.81      0.00      0.87      0.13      0.00     96.19
Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:48:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:48:25 AM     all      0.13      0.00      0.13      0.06      0.00     99.69
08:48:26 AM     all      0.38      0.00      0.56      0.00      0.00     99.06
08:48:27 AM     all      1.19      0.00      0.69      0.00      0.00     98.12
08:48:28 AM     all      0.56      0.00      0.81      0.00      0.00     98.62
08:48:29 AM     all      0.50      0.00      0.82      0.06      0.00     98.62
08:48:30 AM     all      0.50      0.00      0.69      0.00      0.00     98.81
08:48:31 AM     all      0.44      0.00      0.63      0.00      0.00     98.93
08:48:32 AM     all      0.44      0.00      0.75      0.00      0.00     98.81
08:48:33 AM     all      0.63      0.00      0.69      0.00      0.00     98.68
08:48:34 AM     all      0.50      0.00      0.75      0.00      0.00     98.75
08:48:35 AM     all      0.62      0.00      0.88      0.06      0.00     98.44
08:48:36 AM     all      4.76      0.00      1.38      0.00      0.00     93.86
08:48:37 AM     all      8.55      0.00      1.51      0.00      0.00     89.94
08:48:38 AM     all     11.45      0.00      2.38      0.00      0.00     86.17
08:48:39 AM     all      6.29      0.00      1.76      0.63      0.00     91.32
08:48:40 AM     all      6.17      0.00      0.82      0.19      0.00     92.83
08:48:41 AM     all      9.03      0.00      1.90      0.00      0.00     89.07
08:48:42 AM     all      6.74      0.00      0.94      0.00      0.00     92.32
08:48:43 AM     all      7.36      0.00      0.94      0.00      0.00     91.70
08:48:44 AM     all     12.88      0.00      2.44      0.00      0.00     84.68
08:48:45 AM     all      6.65      0.00      1.69      0.69      0.00     90.96
08:48:46 AM     all      2.96      0.00      1.64      1.64      0.00     93.76
08:48:47 AM     all      0.00      0.00      1.69      1.13      0.00     97.18
08:48:48 AM     all      1.50      0.00      0.75      0.12      0.00     97.63
08:48:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:48:50 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
08:48:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:48:52 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
08:48:53 AM     all      0.94      0.00      3.07      0.75      0.00     95.24
Average:        all      3.15      0.00      1.05      0.18      0.00     95.62
Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:48:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:48:54 AM     all      0.19      0.00      0.06      0.00      0.00     99.75
08:48:55 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
08:48:56 AM     all      0.69      0.00      0.25      0.06      0.00     99.00
08:48:57 AM     all      0.50      0.00      0.63      0.00      0.00     98.87
08:48:58 AM     all      0.56      0.00      0.94      0.00      0.00     98.50
08:48:59 AM     all      0.69      0.00      0.69      0.00      0.00     98.62
08:49:00 AM     all      0.88      0.00      0.56      0.00      0.00     98.56
08:49:01 AM     all      0.44      0.00      0.75      0.00      0.00     98.81
08:49:02 AM     all      0.63      0.00      0.81      0.00      0.00     98.56
08:49:03 AM     all      0.50      0.00      0.63      0.00      0.00     98.87
08:49:04 AM     all      0.62      0.00      0.87      0.00      0.00     98.50
08:49:05 AM     all      0.50      0.00      0.56      0.00      0.00     98.93
08:49:06 AM     all      0.63      0.00      0.56      0.00      0.00     98.81
08:49:07 AM     all      0.88      0.00      0.88      0.00      0.00     98.25
08:49:08 AM     all      0.88      0.00      0.56      0.06      0.00     98.50
08:49:09 AM     all      1.32      0.00      0.69      0.00      0.00     97.99
08:49:10 AM     all      9.05      0.00      1.12      0.00      0.00     89.84
08:49:11 AM     all     12.00      0.00      1.80      0.00      0.00     86.19
08:49:12 AM     all      5.68      0.00      1.52      0.32      0.00     92.49
08:49:13 AM     all      6.92      0.00      0.62      0.19      0.00     92.27
08:49:14 AM     all      9.24      0.00      1.63      0.13      0.00     89.00
08:49:15 AM     all      7.02      0.00      0.82      0.00      0.00     92.16
08:49:16 AM     all      6.89      0.00      0.50      0.00      0.00     92.61
08:49:17 AM     all     10.61      0.00      2.02      0.00      0.00     87.37
08:49:18 AM     all      7.43      0.00      2.27      0.88      0.00     89.43
08:49:19 AM     all      6.07      0.00      1.75      1.38      0.00     90.80
08:49:20 AM     all      0.25      0.00      1.57      0.50      0.00     97.68
08:49:21 AM     all      1.63      0.00      1.44      0.81      0.00     96.12
08:49:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:49:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:49:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:49:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:49:26 AM     all      1.25      0.00      1.75      0.44      0.00     96.56
Average:        all      2.85      0.00      0.86      0.14      0.00     96.15
Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:49:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:49:28 AM     all      0.06      0.00      0.13      0.06      0.00     99.75
08:49:29 AM     all      0.75      0.00      0.44      0.00      0.00     98.81
08:49:30 AM     all      0.69      0.00      0.81      0.00      0.00     98.50
08:49:31 AM     all      0.56      0.00      1.00      0.00      0.00     98.44
08:49:32 AM     all      1.06      0.00      0.69      0.00      0.00     98.25
08:49:33 AM     all      0.44      0.00      0.94      0.00      0.00     98.62
08:49:34 AM     all      0.75      0.00      0.63      0.00      0.00     98.62
08:49:35 AM     all      0.56      0.00      0.63      0.00      0.00     98.81
08:49:36 AM     all      0.69      0.00      0.81      0.00      0.00     98.50
08:49:37 AM     all      0.38      0.00      0.57      0.00      0.00     99.06
08:49:38 AM     all      0.62      0.00      0.75      0.00      0.00     98.62
08:49:39 AM     all      0.38      0.00      0.44      0.00      0.00     99.18
08:49:40 AM     all      0.69      0.00      0.56      0.00      0.00     98.75
08:49:41 AM     all      0.63      0.00      0.63      0.00      0.00     98.75
08:49:42 AM     all      1.13      0.00      0.88      0.00      0.00     97.99
08:49:43 AM     all      7.31      0.00      1.20      0.00      0.00     91.49
08:49:44 AM     all     11.63      0.00      1.75      0.00      0.00     86.62
08:49:45 AM     all      6.38      0.00      1.81      0.56      0.00     91.24
08:49:46 AM     all      6.43      0.00      1.00      0.31      0.00     92.26
08:49:47 AM     all      8.60      0.00      1.39      0.44      0.00     89.56
08:49:48 AM     all      6.87      0.00      0.57      0.00      0.00     92.56
08:49:49 AM     all      6.84      0.00      0.75      0.00      0.00     92.40
08:49:50 AM     all      9.91      0.00      2.22      0.00      0.00     87.87
08:49:51 AM     all      7.72      0.00      1.65      0.51      0.00     90.13
08:49:52 AM     all      5.43      0.00      1.70      1.51      0.00     91.36
08:49:53 AM     all      0.25      0.00      1.57      0.81      0.00     97.37
08:49:54 AM     all      1.26      0.00      1.32      0.63      0.00     96.80
08:49:55 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
08:49:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:49:57 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
08:49:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:49:59 AM     all      0.69      0.00      1.00      0.25      0.00     98.06
Average:        all      2.76      0.00      0.87      0.16      0.00     96.21
Linux 5.10.0-21-amd64 (frodo) 	08/24/2023 	_x86_64_	(16 CPU)

08:49:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:50:00 AM     all      0.31      0.00      0.00      0.06      0.00     99.62
08:50:01 AM     all      0.44      0.00      0.63      0.00      0.00     98.93
08:50:02 AM     all      0.62      0.00      0.88      0.00      0.00     98.50
08:50:03 AM     all      0.63      0.00      0.56      0.00      0.00     98.81
08:50:04 AM     all      0.63      0.00      0.56      0.00      0.00     98.81
08:50:05 AM     all      0.69      0.00      0.75      0.00      0.00     98.56
08:50:06 AM     all      0.56      0.00      0.88      0.00      0.00     98.56
08:50:07 AM     all      0.69      0.00      0.88      0.00      0.00     98.44
08:50:08 AM     all      0.75      0.00      0.69      0.00      0.00     98.56
08:50:09 AM     all      0.69      0.00      0.81      0.00      0.00     98.50
08:50:10 AM     all      0.81      0.00      0.81      0.00      0.00     98.38
08:50:11 AM     all      0.75      0.00      0.69      0.00      0.00     98.56
08:50:12 AM     all      0.69      0.00      0.75      0.00      0.00     98.56
08:50:13 AM     all      0.50      0.00      0.69      0.00      0.00     98.81
08:50:14 AM     all      5.13      0.00      1.25      0.00      0.00     93.62
08:50:15 AM     all      8.80      0.00      0.87      0.00      0.00     90.32
08:50:16 AM     all      9.13      0.00      1.71      0.00      0.00     89.16
08:50:17 AM     all      7.11      0.00      1.19      0.37      0.00     91.33
08:50:18 AM     all      6.52      0.00      0.88      0.19      0.00     92.41
08:50:19 AM     all      9.07      0.00      1.58      0.00      0.00     89.35
08:50:20 AM     all      6.89      0.00      0.56      0.00      0.00     92.55
08:50:21 AM     all      7.44      0.00      1.13      0.00      0.00     91.43
08:50:22 AM     all     11.58      0.00      2.52      0.06      0.00     85.84
08:50:23 AM     all      6.11      0.00      1.76      0.76      0.00     91.37
08:50:24 AM     all      2.87      0.00      1.93      2.43      0.00     92.77
08:50:25 AM     all      1.00      0.00      2.00      0.81      0.00     96.18
08:50:26 AM     all      0.56      0.00      0.13      0.13      0.00     99.19
08:50:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:50:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:50:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:50:30 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
Average:        all      2.93      0.00      0.87      0.16      0.00     96.04
